country,year,sex,name,count
ES,1933,M,Ricardo,312
ES,1933,M,Salvador,436
ES,1933,M,Santiago,456
ES,1933,M,Sebastian,237
ES,1933,M,Tomas,436
ES,1933,M,Vicente,978
ES,1934,F,Amparo,828
ES,1934,F,Ana,1520
ES,1934,F,Ana Maria,940
ES,1934,F,Angela,808
ES,1934,F,Angeles,983
ES,1934,F,Antonia,2654
ES,1934,F,Asuncion,503
ES,1934,F,Aurora,592
ES,1934,F,Carmen,5897
ES,1934,F,Catalina,641
ES,1934,F,Concepcion,1911
ES,1934,F,Consuelo,790
ES,1934,F,Dolores,3074
ES,1934,F,Elena,493
ES,1934,F,Emilia,729
ES,1934,F,Encarnacion,1310
ES,1934,F,Esperanza,496
ES,1934,F,Felisa,549
ES,1934,F,Francisca,2733
ES,1934,F,Isabel,2570
ES,1934,F,Josefa,4240
ES,1934,F,Josefina,658
ES,1934,F,Juana,1703
ES,1934,F,Julia,976
ES,1934,F,Luisa,792
ES,1934,F,Manuela,1634
ES,1934,F,Margarita,806
ES,1934,F,Maria,6783
ES,1934,F,Maria Angeles,962
ES,1934,F,Maria Carmen,2973
ES,1934,F,Maria Concepcion,445
ES,1934,F,Maria Dolores,1208
ES,1934,F,Maria Jesus,548
ES,1934,F,Maria Josefa,694
ES,1934,F,Maria Luisa,1337
ES,1934,F,Maria Pilar,1375
ES,1934,F,Maria Rosa,483
ES,1934,F,Maria Teresa,1347
ES,1934,F,Matilde,470
ES,1934,F,Mercedes,1437
ES,1934,F,Milagros,521
ES,1934,F,Montserrat,526
ES,1934,F,Pilar,2102
ES,1934,F,Purificacion,513
ES,1934,F,Rosa,1609
ES,1934,F,Rosario,1445
ES,1934,F,Teresa,1702
ES,1934,F,Trinidad,453
ES,1934,F,Vicenta,626
ES,1934,F,Victoria,618
ES,1934,M,Agustin,417
ES,1934,M,Alberto,238
ES,1934,M,Alejandro,255
ES,1934,M,Alfonso,362
ES,1934,M,Andres,561
ES,1934,M,Angel,1230
ES,1934,M,Antonio,4601
ES,1934,M,Carlos,442
ES,1934,M,Daniel,223
ES,1934,M,Diego,301
ES,1934,M,Domingo,411
ES,1934,M,Eduardo,337
ES,1934,M,Emilio,540
ES,1934,M,Enrique,641
ES,1934,M,Eugenio,257
ES,1934,M,Felipe,301
ES,1934,M,Felix,478
ES,1934,M,Fernando,685
ES,1934,M,Francisco,3724
ES,1934,M,Gregorio,316
ES,1934,M,Ignacio,243
ES,1934,M,Jaime,365
ES,1934,M,Jesus,1198
ES,1934,M,Joaquin,695
ES,1934,M,Jose,6094
ES,1934,M,Jose Antonio,737
ES,1934,M,Jose Luis,820
ES,1934,M,Jose Manuel,276
ES,1934,M,Jose Maria,902
ES,1934,M,Josep,297
ES,1934,M,Juan,2837
ES,1934,M,Juan Antonio,292
ES,1934,M,Juan Jose,340
ES,1934,M,Julian,515
ES,1934,M,Julio,469
ES,1934,M,Lorenzo,235
